ID2,Year,Season,TopDepth,BottomDepth,GravimetricWaterContent,Nitrate,Ammonia
279,2000,Fall,3,4,0.12245840579271317,0.6498872510669903,0.2570925768686616
280,2000,Fall,3,4,0.10813499242067337,0.8286464975359742,0.0
281,2000,Fall,3,4,0.10990849137306213,3.897529052863188,1.4665547859096904
282,2000,Fall,3,4,0.10539589822292328,0.41728619919168214,0.0
283,2000,Fall,3,4,0.11971437931060791,1.5691311062650328,0.5222557472706177
284,2000,Fall,3,4,0.1270899623632431,0.6366897973031939,0.0
285,2000,Fall,3,4,,,
286,2000,Fall,3,4,,,
287,2000,Fall,3,4,,,
288,2000,Fall,3,4,,,
289,2000,Fall,3,4,,,
290,2000,Fall,3,4,,,
291,2000,Fall,3,4,,,
292,2000,Fall,3,4,,,
293,2000,Fall,3,4,,,
297,2000,Fall,3,4,,,
298,2000,Fall,3,4,,,
299,2000,Fall,3,4,,,
300,2000,Fall,3,4,,,
301,2000,Fall,3,4,,,
302,2000,Fall,3,4,0.11607252061367035,0.44158076856006334,0.33150611894587645
303,2000,Fall,3,4,0.15806111693382263,1.1500794921660238,0.0
304,2000,Fall,3,4,0.1326179802417755,0.6241626434855784,0.0
305,2000,Fall,3,4,0.13567334413528442,0.6483626390708995,0.0
306,2000,Fall,3,4,0.10951477289199829,0.6115422361059487,0.10024557362871903
307,2000,Fall,3,4,0.11489208787679672,0.5254154496772154,0.0
308,2000,Fall,3,4,0.10859347879886627,0.0,0.15285705963102325
309,2000,Fall,3,4,0.11518364399671555,0.4930158889177527,0.0
310,2000,Fall,3,4,,,
311,2000,Fall,3,4,,,
312,2000,Fall,3,4,,,
313,2000,Fall,3,4,,,
314,2000,Fall,3,4,,,
315,2000,Fall,3,4,,,
316,2000,Fall,3,4,,,
323,2000,Fall,3,4,,,
324,2000,Fall,3,4,,,
325,2000,Fall,3,4,,,
326,2000,Fall,3,4,,,
327,2000,Fall,3,4,0.17353574931621552,5.535129450836754,0.49621044031733846
328,2000,Fall,3,4,0.12426922470331192,0.23757983163860688,0.5180039296563411
329,2000,Fall,3,4,0.13669167459011078,0.5867223822815112,0.17618483681491592
330,2000,Fall,3,4,0.10864321142435074,0.56491634735786,0.0
331,2000,Fall,3,4,0.13271483778953552,0.5918665969423219,0.07846458945514256
332,2000,Fall,3,4,0.12032104283571243,0.5972909144001716,0.0
333,2000,Fall,3,4,0.11727160215377808,0.26978860830661844,0.4925149049530125
334,2000,Fall,3,4,0.11259675770998001,2.1315546477421874,0.2797292258937738
335,2000,Fall,3,4,,,
336,2000,Fall,3,4,,,
337,2000,Fall,3,4,,,
338,2000,Fall,3,4,,,
348,2000,Fall,3,4,,,
349,2000,Fall,3,4,,,
350,2000,Fall,3,4,0.1280711591243744,,
351,2000,Fall,3,4,0.17832273244857788,2.5868871041683916,0.8178605384328144
352,2000,Fall,3,4,0.12778359651565552,0.07962424799210847,0.0
353,2000,Fall,3,4,0.1274951994419098,1.545037391496879,1.388940746344396
354,2000,Fall,3,4,0.12223584204912186,0.9099984930813948,0.0
355,2000,Fall,3,4,0.10804815590381622,0.3086409133913861,0.515839849612001
356,2000,Fall,3,4,0.1319528967142105,0.49945547663138473,0.0
357,2000,Fall,3,4,0.11690214276313782,0.34209933270482107,0.14608718271670168
358,2000,Fall,3,4,0.10821645706892014,0.340729093884839,0.38993868628281786
359,2000,Fall,3,4,,,
360,2000,Fall,3,4,,,
371,2000,Fall,3,4,,,
372,2000,Fall,3,4,0.1130077876150608,,
373,2000,Fall,3,4,0.1517818346619606,,
374,2000,Fall,3,4,0.11672303825616837,0.21072215319800877,0.6010091316073637
375,2000,Fall,3,4,0.13207271695137024,0.8742483660375666,0.0
376,2000,Fall,3,4,0.1416582614183426,0.2803126893790898,0.12630810359368083
377,2000,Fall,3,4,0.10896111279726028,0.5556324701317921,2.5053261271899165
378,2000,Fall,3,4,0.10640672594308853,0.4087733827739929,0.0
379,2000,Fall,3,4,0.13252142071723938,0.1828041139998918,0.15200283791677263
380,2000,Fall,3,4,0.10809497535228729,0.48631792957321013,0.0
381,2000,Fall,3,4,,,
394,2000,Fall,3,4,,,
395,2000,Fall,3,4,0.16121327877044678,,
396,2000,Fall,3,4,0.19159198552370071,,
397,2000,Fall,3,4,0.1467989981174469,0.729500153049199,0.2768168316481302
398,2000,Fall,3,4,0.18186883628368378,0.47805084463544095,0.1914549465582027
399,2000,Fall,3,4,0.08460924029350281,0.23668669862164235,0.28329757555447643
400,2000,Fall,3,4,0.15458674728870392,0.09128326902684829,0.0
401,2000,Fall,3,4,0.14345866441726685,0.7762924592567844,0.3734790857021217
402,2000,Fall,3,4,0.15923599898815155,0.7346970336607471,0.0
419,2000,Fall,3,4,0.16943468153476715,2.269268412919926,1.0118126456371208
420,2000,Fall,3,4,0.21239662170410156,1.6209534582691372,0.10010116704834006
421,2000,Fall,3,4,0.1995052993297577,1.5112472802668857,0.461838166719947
422,2000,Fall,3,4,0.15223947167396545,0.943111233603821,0.9064295325328969
423,2000,Fall,3,4,0.28191375732421875,3.290315216828275,0.0
424,2000,Fall,3,4,0.3060149550437927,17.0017577215616,0.18428991321755217
425,2000,Fall,3,4,0.24748769402503967,1.7827540668370578,0.0
1,2001,Fall,3,4,,,
2,2001,Fall,3,4,,,
3,2001,Fall,3,4,,,
4,2001,Fall,3,4,,,
5,2001,Fall,3,4,0.10346285253763199,0.5960339807114039,0.0
6,2001,Fall,3,4,0.13234756886959076,0.6106475054631689,0.0
7,2001,Fall,3,4,0.12297223508358002,0.3545511382414248,0.0
8,2001,Fall,3,4,0.13727807998657227,0.6573040517330131,0.0
9,2001,Fall,3,4,0.11399856954813004,0.5547604953898847,0.0
10,2001,Fall,3,4,0.15973718464374542,0.4097498117468236,1.765325793815745
11,2001,Fall,3,4,0.12497447431087494,0.8570091297448446,0.2931776589244116
12,2001,Fall,3,4,0.12436279654502869,1.937445575393008,0.5093335818399568
13,2001,Fall,3,4,,,
14,2001,Fall,3,4,,,
15,2001,Fall,3,4,,,
16,2001,Fall,3,4,,,
17,2001,Fall,3,4,,,
18,2001,Fall,3,4,,,
19,2001,Fall,3,4,,,
20,2001,Fall,3,4,,,
21,2001,Fall,3,4,,,
22,2001,Fall,3,4,,,
23,2001,Fall,3,4,,,
24,2001,Fall,3,4,,,
25,2001,Fall,3,4,,,
26,2001,Fall,3,4,0.20196053385734558,7.746559802291179,0.0
27,2001,Fall,3,4,0.13195953145623207,4.510163992192103,0.0
28,2001,Fall,3,4,0.1298111379146576,0.6174098109815878,0.33410516798311896
29,2001,Fall,3,4,0.11962205171585083,1.2436079280678287,0.6433559969932222
30,2001,Fall,3,4,0.13542534410953522,0.3962033161442325,0.0
31,2001,Fall,3,4,0.13479334115982056,2.632345361474295,1.0057554673411309
32,2001,Fall,3,4,0.13523218035697937,0.3394551495240363,2.0995257792373985
33,2001,Fall,3,4,0.16680744290351868,1.4060037508178034,1.8326085050793846
34,2001,Fall,3,4,,,
35,2001,Fall,3,4,,,
36,2001,Fall,3,4,,,
37,2001,Fall,3,4,,,
38,2001,Fall,3,4,,,
39,2001,Fall,3,4,,,
40,2001,Fall,3,4,,,
41,2001,Fall,3,4,,,
42,2001,Fall,3,4,,,
43,2001,Fall,3,4,,,
44,2001,Fall,3,4,,,
45,2001,Fall,3,4,,,
46,2001,Fall,3,4,,,
47,2001,Fall,3,4,,,
48,2001,Fall,3,4,,,
49,2001,Fall,3,4,,,
50,2001,Fall,3,4,,,
51,2001,Fall,3,4,0.14453653991222382,4.080024794404078,0.0
52,2001,Fall,3,4,0.11315605044364929,1.409592366060708,0.7742618604318192
53,2001,Fall,3,4,0.11429375410079956,0.14550181785981578,0.23820504837139483
54,2001,Fall,3,4,0.17717929184436798,0.7691223955817144,1.3663141291225513
55,2001,Fall,3,4,0.10965471714735031,0.697504254666005,0.3360663725776885
56,2001,Fall,3,4,0.11491935700178146,0.7195878830208398,0.024211475158605715
57,2001,Fall,3,4,0.10805026441812515,0.8020548221703339,0.2411791253099828
58,2001,Fall,3,4,,,
59,2001,Fall,3,4,,,
60,2001,Fall,3,4,,,
61,2001,Fall,3,4,,,
62,2001,Fall,3,4,,,
63,2001,Fall,3,4,,,
64,2001,Fall,3,4,,,
65,2001,Fall,3,4,,,
66,2001,Fall,3,4,,,
67,2001,Fall,3,4,,,
68,2001,Fall,3,4,,,
69,2001,Fall,3,4,,,
70,2001,Fall,3,4,,,
71,2001,Fall,3,4,,,
72,2001,Fall,3,4,,,
73,2001,Fall,3,4,,,
74,2001,Fall,3,4,,,
75,2001,Fall,3,4,,,
76,2001,Fall,3,4,0.14877399802207947,6.147394431229939,0.10240167928759494
77,2001,Fall,3,4,0.1150386855006218,2.1283993598441158,0.07556570803151552
78,2001,Fall,3,4,0.10845641046762466,0.5296664143421022,1.0144039550540955
79,2001,Fall,3,4,0.1750817596912384,1.3842535505112836,2.914013080638412
80,2001,Fall,3,4,0.13313990831375122,1.0744865559282475,1.3542497495652226
81,2001,Fall,3,4,0.14240193367004395,0.35134933874273044,0.6459268353963404
82,2001,Fall,3,4,0.12865422666072845,0.2446113267283552,0.16475007194027413
83,2001,Fall,3,4,,,
84,2001,Fall,3,4,,,
85,2001,Fall,3,4,,,
86,2001,Fall,3,4,,,
87,2001,Fall,3,4,,,
88,2001,Fall,3,4,,,
89,2001,Fall,3,4,,,
90,2001,Fall,3,4,,,
91,2001,Fall,3,4,,,
92,2001,Fall,3,4,,,
93,2001,Fall,3,4,,,
94,2001,Fall,3,4,,,
95,2001,Fall,3,4,,,
96,2001,Fall,3,4,,,
97,2001,Fall,3,4,,,
98,2001,Fall,3,4,,,
99,2001,Fall,3,4,,,
100,2001,Fall,3,4,,,
101,2001,Fall,3,4,,,
102,2001,Fall,3,4,,,
103,2001,Fall,3,4,0.12138703465461731,1.4210728962168693,1.4402528969216037
104,2001,Fall,3,4,0.16924449801445007,0.49112730214462275,0.0
105,2001,Fall,3,4,0.18776659667491913,0.5609466342334456,0.139508629960002
106,2001,Fall,3,4,0.18959680199623108,2.0211985273524404,0.10028856673350789
107,2001,Fall,3,4,0.18240435421466827,0.5312926676739368,2.517507378723125
108,2001,Fall,3,4,0.16715987026691437,0.7661171042054569,0.26667768804792297
109,2001,Fall,3,4,0.12417399883270264,0.19024107382555372,0.19498825368024458
110,2001,Fall,3,4,,,
111,2001,Fall,3,4,,,
112,2001,Fall,3,4,,,
113,2001,Fall,3,4,,,
114,2001,Fall,3,4,,,
115,2001,Fall,3,4,,,
116,2001,Fall,3,4,,,
117,2001,Fall,3,4,,,
118,2001,Fall,3,4,,,
119,2001,Fall,3,4,,,
120,2001,Fall,3,4,,,
121,2001,Fall,3,4,,,
122,2001,Fall,3,4,,,
123,2001,Fall,3,4,,,
124,2001,Fall,3,4,,,
125,2001,Fall,3,4,,,
126,2001,Fall,3,4,,,
127,2001,Fall,3,4,,,
128,2001,Fall,3,4,,,
129,2001,Fall,3,4,,,
130,2001,Fall,3,4,0.17278659343719482,0.4245881596082906,0.0
131,2001,Fall,3,4,0.21148912608623505,0.2642023745629691,0.17867992253698325
132,2001,Fall,3,4,0.17445878684520721,0.4353276530982302,0.0
133,2001,Fall,3,4,0.11763013154268265,0.12489744738937422,0.6417191399232209
134,2001,Fall,3,4,0.14533083140850067,0.5856581993128271,0.2556532064403338
135,2001,Fall,3,4,0.13757066428661346,1.051620348440641,0.6339122024683583
136,2001,Fall,3,4,0.1215878278017044,0.45263913162603614,0.5293474775780757
137,2001,Fall,3,4,0.11592601984739304,0.3711019984818986,0.10100584242992021
138,2001,Fall,3,4,,,
139,2001,Fall,3,4,,,
140,2001,Fall,3,4,,,
141,2001,Fall,3,4,,,
142,2001,Fall,3,4,,,
143,2001,Fall,3,4,,,
144,2001,Fall,3,4,,,
145,2001,Fall,3,4,,,
146,2001,Fall,3,4,,,
147,2001,Fall,3,4,,,
148,2001,Fall,3,4,,,
149,2001,Fall,3,4,,,
150,2001,Fall,3,4,,,
151,2001,Fall,3,4,,,
152,2001,Fall,3,4,,,
153,2001,Fall,3,4,,,
154,2001,Fall,3,4,,,
155,2001,Fall,3,4,,,
156,2001,Fall,3,4,,,
157,2001,Fall,3,4,0.2222549021244049,1.8752735192685135,0.0
158,2001,Fall,3,4,0.2031756341457367,1.1367057385146897,0.298898579659043
159,2001,Fall,3,4,0.1435346007347107,0.4655275691129641,0.07884632855738953
160,2001,Fall,3,4,0.14332962036132812,0.5893487092290867,0.6095433322756291
161,2001,Fall,3,4,0.12746621668338776,0.794706297874372,0.9366214526851802
162,2001,Fall,3,4,0.15812715888023376,0.5339873752858498,0.24675928804507968
163,2001,Fall,3,4,,,
164,2001,Fall,3,4,,,
165,2001,Fall,3,4,,,
166,2001,Fall,3,4,,,
167,2001,Fall,3,4,,,
168,2001,Fall,3,4,,,
169,2001,Fall,3,4,,,
170,2001,Fall,3,4,,,
171,2001,Fall,3,4,,,
172,2001,Fall,3,4,,,
173,2001,Fall,3,4,,,
174,2001,Fall,3,4,,,
175,2001,Fall,3,4,,,
176,2001,Fall,3,4,,,
177,2001,Fall,3,4,,,
178,2001,Fall,3,4,,,
179,2001,Fall,3,4,,,
180,2001,Fall,3,4,,,
181,2001,Fall,3,4,,,
182,2001,Fall,3,4,,,
183,2001,Fall,3,4,0.1383131593465805,3.161084197022841,0.16674322591620933
184,2001,Fall,3,4,0.13775946199893951,0.7242639988456508,1.1373849733114374
185,2001,Fall,3,4,0.2172708809375763,2.334216238898274,1.41596466555048
186,2001,Fall,3,4,0.1905086636543274,0.5524802687614528,0.5528923470145677
187,2001,Fall,3,4,0.2164955586194992,1.6903461972815998,0.0011770197978639271
188,2001,Fall,3,4,0.2036900371313095,0.7570410982854425,1.1980102903465013
189,2001,Fall,3,4,0.1329626888036728,0.36590625161079526,1.2643637275949513
190,2001,Fall,3,4,,,
191,2001,Fall,3,4,,,
192,2001,Fall,3,4,,,
193,2001,Fall,3,4,,,
194,2001,Fall,3,4,,,
195,2001,Fall,3,4,,,
196,2001,Fall,3,4,,,
197,2001,Fall,3,4,,,
198,2001,Fall,3,4,,,
199,2001,Fall,3,4,,,
200,2001,Fall,3,4,,,
201,2001,Fall,3,4,,,
202,2001,Fall,3,4,,,
203,2001,Fall,3,4,,,
204,2001,Fall,3,4,,,
205,2001,Fall,3,4,,,
206,2001,Fall,3,4,,,
207,2001,Fall,3,4,,,
208,2001,Fall,3,4,0.14783279597759247,2.477510071306592,1.811696042225302
209,2001,Fall,3,4,0.15903222560882568,1.5216746354276836,0.3211538665226227
210,2001,Fall,3,4,0.08681473881006241,1.5887290853279241,0.6542968311202212
211,2001,Fall,3,4,0.1629190891981125,1.8265124956751415,1.5412781720897817
212,2001,Fall,3,4,0.1536160260438919,0.3500766580199101,1.0359789328183857
213,2001,Fall,3,4,0.1410312056541443,0.8314273800123687,0.708809216940888
214,2001,Fall,3,4,0.13467146456241608,1.0829336302741974,0.39261716380024014
215,2001,Fall,3,4,0.10585402697324753,0.725083729750218,0.3829519518496257
216,2001,Fall,3,4,,,
217,2001,Fall,3,4,,,
218,2001,Fall,3,4,,,
219,2001,Fall,3,4,,,
220,2001,Fall,3,4,,,
221,2001,Fall,3,4,,,
222,2001,Fall,3,4,,,
223,2001,Fall,3,4,,,
224,2001,Fall,3,4,,,
225,2001,Fall,3,4,,,
226,2001,Fall,3,4,,,
227,2001,Fall,3,4,,,
228,2001,Fall,3,4,,,
229,2001,Fall,3,4,,,
230,2001,Fall,3,4,,,
231,2001,Fall,3,4,,,
232,2001,Fall,3,4,,,
233,2001,Fall,3,4,0.16641417145729065,3.5110504804726714,0.8614520736635132
234,2001,Fall,3,4,0.10533490777015686,0.6535272073402897,0.4709436715448073
235,2001,Fall,3,4,0.13262154161930084,6.631419086907427,0.9790832555593646
236,2001,Fall,3,4,0.15148285031318665,2.111678753790052,0.4390286526913716
237,2001,Fall,3,4,0.1689254492521286,1.709446358058552,1.0902695208655164
238,2001,Fall,3,4,0.08302312344312668,0.8616005493196575,2.4417767361777862
239,2001,Fall,3,4,0.16552332043647766,2.6664461465913396,1.0398657411994963
240,2001,Fall,3,4,0.13347752392292023,2.2909875250064218,0.0
241,2001,Fall,3,4,,,
242,2001,Fall,3,4,,,
243,2001,Fall,3,4,,,
244,2001,Fall,3,4,,,
245,2001,Fall,3,4,,,
246,2001,Fall,3,4,,,
247,2001,Fall,3,4,,,
248,2001,Fall,3,4,,,
249,2001,Fall,3,4,,,
250,2001,Fall,3,4,,,
251,2001,Fall,3,4,,,
252,2001,Fall,3,4,,,
253,2001,Fall,3,4,,,
254,2001,Fall,3,4,,,
255,2001,Fall,3,4,,,
256,2001,Fall,3,4,0.21708974242210388,2.5986200224400378,0.11979049484930697
257,2001,Fall,3,4,0.10869719833135605,1.7110314886469027,0.17617387205974186
258,2001,Fall,3,4,0.12714089453220367,1.621978927435399,0.09420270904897886
259,2001,Fall,3,4,0.12395069748163223,1.2296988492435252,0.8913285325702721
260,2001,Fall,3,4,0.11164335161447525,0.9295676144340849,0.2236461037138559
261,2001,Fall,3,4,0.11764701455831528,0.4728325747047435,0.24227485419506037
262,2001,Fall,3,4,0.1112571433186531,1.4530819901766026,0.08346172636651646
263,2001,Fall,3,4,0.13596132397651672,1.2489557000761558,0.0
264,2001,Fall,3,4,,,
265,2001,Fall,3,4,,,
266,2001,Fall,3,4,,,
267,2001,Fall,3,4,,,
268,2001,Fall,3,4,,,
269,2001,Fall,3,4,,,
270,2001,Fall,3,4,,,
271,2001,Fall,3,4,,,
272,2001,Fall,3,4,,,
273,2001,Fall,3,4,,,
274,2001,Fall,3,4,,,
275,2001,Fall,3,4,,,
276,2001,Fall,3,4,,,
277,2001,Fall,3,4,,,
278,2001,Fall,3,4,,,
279,2001,Fall,3,4,,,
280,2001,Fall,3,4,0.1107582077383995,0.5252649120405807,0.2469340855907286
281,2001,Fall,3,4,0.15938889980316162,8.82935123967117,0.0
282,2001,Fall,3,4,0.11345310509204865,0.493558779376945,0.012276587832408684
283,2001,Fall,3,4,0.12208325415849686,1.6172568410648138,2.3709045063026974
284,2001,Fall,3,4,0.12102124094963074,0.7100063982295738,0.0
285,2001,Fall,3,4,0.11320393532514572,1.136460951706807,0.0
286,2001,Fall,3,4,0.13071267306804657,0.12414781411598978,0.34852055162837886
287,2001,Fall,3,4,,,
288,2001,Fall,3,4,,,
289,2001,Fall,3,4,,,
290,2001,Fall,3,4,,,
291,2001,Fall,3,4,,,
292,2001,Fall,3,4,,,
293,2001,Fall,3,4,,,
297,2001,Fall,3,4,,,
298,2001,Fall,3,4,,,
299,2001,Fall,3,4,,,
300,2001,Fall,3,4,,,
301,2001,Fall,3,4,,,
302,2001,Fall,3,4,,,
303,2001,Fall,3,4,,,
304,2001,Fall,3,4,,,
305,2001,Fall,3,4,0.13537046313285828,0.6003269478966791,0.32588968638195986
306,2001,Fall,3,4,0.10161368548870087,0.7989853885421347,0.5482437639657284
307,2001,Fall,3,4,0.09700826555490494,0.19877216495866842,0.0
308,2001,Fall,3,4,0.10313474386930466,1.962072392667334,0.017618531326485314
309,2001,Fall,3,4,0.10829056799411774,0.4328210322750061,0.0
310,2001,Fall,3,4,0.1061367318034172,0.30970125914257735,0.0
311,2001,Fall,3,4,0.11551107466220856,0.1649052641700799,0.019803674055855647
312,2001,Fall,3,4,0.11618038266897202,0.18078922189832702,0.17195945146915886
313,2001,Fall,3,4,,,
314,2001,Fall,3,4,,,
315,2001,Fall,3,4,,,
316,2001,Fall,3,4,,,
323,2001,Fall,3,4,,,
324,2001,Fall,3,4,,,
325,2001,Fall,3,4,,,
326,2001,Fall,3,4,,,
327,2001,Fall,3,4,,,
328,2001,Fall,3,4,,,
329,2001,Fall,3,4,,,
330,2001,Fall,3,4,,,
331,2001,Fall,3,4,0.12272081524133682,0.8596210127737989,0.11987264068590298
332,2001,Fall,3,4,0.11741577088832855,0.7113957359233564,0.7149232057571996
333,2001,Fall,3,4,0.11508751660585403,0.9183948337967626,0.9763777379042673
334,2001,Fall,3,4,0.10509604960680008,0.5198088078967675,1.0594640825130996
335,2001,Fall,3,4,0.10874879360198975,0.6645280245638844,0.0
336,2001,Fall,3,4,0.11016597598791122,0.31512254521564564,0.32428502509218143
337,2001,Fall,3,4,0.14566969871520996,0.32699379613563323,0.35634576566791704
338,2001,Fall,3,4,,,
348,2001,Fall,3,4,,,
349,2001,Fall,3,4,,,
350,2001,Fall,3,4,,,
351,2001,Fall,3,4,,,
352,2001,Fall,3,4,,,
353,2001,Fall,3,4,,,
354,2001,Fall,3,4,,,
355,2001,Fall,3,4,0.11270583420991898,0.40598412255751937,0.13605210403698959
356,2001,Fall,3,4,0.12705238163471222,2.4317946680923024,0.865520465628175
357,2001,Fall,3,4,0.11932799220085144,0.3905621856815808,0.1092529484521034
358,2001,Fall,3,4,0.10603614896535873,0.5055460002842506,0.0
359,2001,Fall,3,4,0.1566736102104187,0.680202980910204,0.3081250339025629
360,2001,Fall,3,4,0.1587778925895691,0.18636839705876712,0.09768274463522253
371,2001,Fall,3,4,,,
372,2001,Fall,3,4,,,
373,2001,Fall,3,4,,,
374,2001,Fall,3,4,,,
375,2001,Fall,3,4,,,
376,2001,Fall,3,4,,,
377,2001,Fall,3,4,,,
378,2001,Fall,3,4,0.11895740032196045,0.5167033411126123,0.5814944719307933
379,2001,Fall,3,4,0.12521082162857056,0.6449102626330286,1.874907448707586
380,2001,Fall,3,4,0.11925233900547028,0.2470160400392862,0.19564250588978094
381,2001,Fall,3,4,0.15969304740428925,0.4080738534221965,0.006146848538501227
394,2001,Fall,3,4,,,
395,2001,Fall,3,4,,,
396,2001,Fall,3,4,,,
397,2001,Fall,3,4,,,
398,2001,Fall,3,4,,,
399,2001,Fall,3,4,,,
400,2001,Fall,3,4,,,
401,2001,Fall,3,4,0.15908488631248474,0.3486087213200028,0.290760869713863
402,2001,Fall,3,4,0.1420423537492752,0.7988914447388715,0.6937241510550604
419,2001,Fall,3,4,,,
420,2001,Fall,3,4,,,
421,2001,Fall,3,4,,,
422,2001,Fall,3,4,,,
423,2001,Fall,3,4,,,
424,2001,Fall,3,4,,,
425,2001,Fall,3,4,0.09395793080329895,3.7100937521316673,0.5240348322391278
1,2002,Fall,3,4,0.19922417402267456,6.4462770053300265,0.6109742861277111
2,2002,Fall,3,4,0.17434649169445038,10.246062755857578,0.8337218055360083
3,2002,Fall,3,4,0.1280045360326767,2.9415937550695546,0.30220387929372516
4,2002,Fall,3,4,0.13083574175834656,0.0,0.018139142773001552
5,2002,Fall,3,4,,,
6,2002,Fall,3,4,,,
7,2002,Fall,3,4,,,
8,2002,Fall,3,4,,,
9,2002,Fall,3,4,,,
10,2002,Fall,3,4,,,
11,2002,Fall,3,4,,,
12,2002,Fall,3,4,,,
13,2002,Fall,3,4,,,
14,2002,Fall,3,4,,,
15,2002,Fall,3,4,,,
16,2002,Fall,3,4,,,
17,2002,Fall,3,4,,,
18,2002,Fall,3,4,0.3220842182636261,3.8957113923114393,5.430583431922739
19,2002,Fall,3,4,0.17894524335861206,1.7457883951247095,0.1456123736618152
20,2002,Fall,3,4,0.17086899280548096,6.304822937125114,1.614683934268695
21,2002,Fall,3,4,0.2020823210477829,4.564119040206612,2.05257358346475
22,2002,Fall,3,4,0.17060428857803345,1.9403719844370912,0.0
23,2002,Fall,3,4,0.13633471727371216,9.235052918943758,1.7594896785292258
24,2002,Fall,3,4,0.1865929365158081,5.354974017040061,0.4208106746566827
25,2002,Fall,3,4,0.12188049405813217,0.12484499707459287,0.12382677593414718
26,2002,Fall,3,4,,,
27,2002,Fall,3,4,,,
28,2002,Fall,3,4,,,
29,2002,Fall,3,4,,,
30,2002,Fall,3,4,,,
31,2002,Fall,3,4,,,
32,2002,Fall,3,4,,,
33,2002,Fall,3,4,,,
34,2002,Fall,3,4,,,
35,2002,Fall,3,4,,,
36,2002,Fall,3,4,,,
37,2002,Fall,3,4,,,
38,2002,Fall,3,4,,,
39,2002,Fall,3,4,,,
40,2002,Fall,3,4,,,
41,2002,Fall,3,4,,,
42,2002,Fall,3,4,0.31713399291038513,1.3360419061993944,1.0450083131750367
43,2002,Fall,3,4,0.10780550539493561,0.7551577246479504,0.013305135509274755
44,2002,Fall,3,4,0.1901533007621765,4.911910042506148,0.0
45,2002,Fall,3,4,0.18400020897388458,6.998906651659021,0.06639588813154342
46,2002,Fall,3,4,0.1534280925989151,5.8598428938330125,1.1478168835414333
47,2002,Fall,3,4,0.1253986656665802,0.8194140644593735,0.0
48,2002,Fall,3,4,0.19599096477031708,4.214644506332011,0.18153764891543422
49,2002,Fall,3,4,0.11704707890748978,0.18092232762338994,0.06794347476350292
50,2002,Fall,3,4,,,
51,2002,Fall,3,4,,,
52,2002,Fall,3,4,,,
53,2002,Fall,3,4,,,
54,2002,Fall,3,4,,,
55,2002,Fall,3,4,,,
56,2002,Fall,3,4,,,
57,2002,Fall,3,4,,,
58,2002,Fall,3,4,,,
59,2002,Fall,3,4,,,
60,2002,Fall,3,4,,,
61,2002,Fall,3,4,,,
62,2002,Fall,3,4,,,
63,2002,Fall,3,4,,,
64,2002,Fall,3,4,,,
65,2002,Fall,3,4,,,
66,2002,Fall,3,4,,,
67,2002,Fall,3,4,,,
68,2002,Fall,3,4,0.12642529606819153,2.0280878932548103,0.10702365690790953
69,2002,Fall,3,4,0.15388722717761993,1.804603519278901,0.3902352836832427
70,2002,Fall,3,4,0.1789894998073578,2.2096160646738343,0.40722252228910144
71,2002,Fall,3,4,0.19921140372753143,6.833769600682471,0.03605817380863613
72,2002,Fall,3,4,0.12222541123628616,0.7362831391175717,0.0
73,2002,Fall,3,4,0.15628643333911896,0.7302145574079182,0.0
74,2002,Fall,3,4,0.12516504526138306,0.9665308478498326,0.22790599682156354
75,2002,Fall,3,4,0.11805715411901474,1.4200965838005435,0.2915783260658915
76,2002,Fall,3,4,,,
77,2002,Fall,3,4,,,
78,2002,Fall,3,4,,,
79,2002,Fall,3,4,,,
80,2002,Fall,3,4,,,
81,2002,Fall,3,4,,,
82,2002,Fall,3,4,,,
83,2002,Fall,3,4,,,
84,2002,Fall,3,4,,,
85,2002,Fall,3,4,,,
86,2002,Fall,3,4,,,
87,2002,Fall,3,4,,,
88,2002,Fall,3,4,,,
89,2002,Fall,3,4,,,
90,2002,Fall,3,4,,,
91,2002,Fall,3,4,,,
92,2002,Fall,3,4,,,
93,2002,Fall,3,4,,,
94,2002,Fall,3,4,,,
95,2002,Fall,3,4,0.2519919276237488,4.419666265013422,0.0459731231019113
96,2002,Fall,3,4,0.162062406539917,2.1385046239642342,0.0
97,2002,Fall,3,4,0.17425674200057983,2.157034287957759,0.1429231868041055
98,2002,Fall,3,4,0.1519717425107956,2.4407637418267454,0.15302568883778733
99,2002,Fall,3,4,0.16039514541625977,9.498196042671132,0.22722310062242632
100,2002,Fall,3,4,0.22204655408859253,3.070710078703348,0.0
101,2002,Fall,3,4,0.16084875166416168,3.4147813604032655,0.4976812898312334
102,2002,Fall,3,4,0.18671035766601562,2.0027965854951426,0.3709274020265122
103,2002,Fall,3,4,,,
104,2002,Fall,3,4,,,
105,2002,Fall,3,4,,,
106,2002,Fall,3,4,,,
107,2002,Fall,3,4,,,
108,2002,Fall,3,4,,,
109,2002,Fall,3,4,,,
110,2002,Fall,3,4,,,
111,2002,Fall,3,4,,,
112,2002,Fall,3,4,,,
113,2002,Fall,3,4,,,
114,2002,Fall,3,4,,,
115,2002,Fall,3,4,,,
116,2002,Fall,3,4,,,
117,2002,Fall,3,4,,,
118,2002,Fall,3,4,,,
119,2002,Fall,3,4,,,
120,2002,Fall,3,4,,,
121,2002,Fall,3,4,,,
122,2002,Fall,3,4,0.24925324320793152,8.651572209900566,1.6201956785084681
